93827211986,,2024-01-02T14:16:06.9086921Z,1,76891213284,50,6016.460755,0.06,USD,2022-12-05T14:16:07Z,2022-12-08T04:32:14Z,2022-12-11T18:48:21Z,10029727216,11530,DebitCard,52936146
93827211987,,2024-01-02T14:16:06.9086921Z,1,76891213184,56,4981.5772,0.05,USD,2022-03-23T14:16:07Z,2022-03-26T04:32:14Z,2022-04-04T18:48:21Z,10029727217,11670,CreditCard,52936147
93827211987,,2024-01-02T14:16:06.9086921Z,2,76891213555,31,8764.465373,0.04,USD,2023-04-21T14:16:07Z,2023-04-25T04:32:14Z,2023-05-03T18:48:21Z,10029727217,11670,CreditCard,52936148
93827211987,,2024-01-02T14:16:06.9086921Z,3,76891213587,100,5166.503358,0.04,USD,2022-04-24T14:16:07Z,2022-04-27T04:32:14Z,2022-05-01T18:48:21Z,10029727217,11670,CreditCard,52936149
93827211988,,2024-01-02T14:16:06.9086921Z,1,76891213226,76,9066.07802,0.04,USD,2023-11-28T14:16:07Z,2023-11-30T04:32:14Z,2023-12-06T18:48:21Z,10029727218,11164,CreditCard,52936150
93827211988,,2024-01-02T14:16:06.9086921Z,2,76891213485,23,2313.014618,0.06,USD,2022-01-13T14:16:07Z,2022-01-17T04:32:14Z,2022-01-23T18:48:21Z,10029727218,11164,CreditCard,52936151
93827211989,,2024-01-02T14:16:06.9086921Z,1,76891213442,92,474.7118796,0.04,USD,2023-02-26T14:16:07Z,2023-03-02T04:32:14Z,2023-03-08T18:48:21Z,10029727219,11888,DebitCard,52936152
93827211989,,2024-01-02T14:16:06.9086921Z,2,76891213533,96,7638.771306,0.06,USD,2024-06-30T14:16:07Z,2024-07-04T04:32:14Z,2024-07-12T18:48:21Z,10029727219,11888,DebitCard,52936153
93827211990,,2024-01-02T14:16:06.9086921Z,1,76891213613,5,1335.131102,0.05,USD,2022-01-20T14:16:07Z,2022-01-22T04:32:14Z,2022-01-25T18:48:21Z,10029727220,11613,CashOnDelivery,52936154
93827211990,,2024-01-02T14:16:06.9086921Z,2,76891213207,8,9402.373844,0.04,USD,2023-12-10T14:16:07Z,2023-12-13T04:32:14Z,2023-12-22T18:48:21Z,10029727220,11613,CashOnDelivery,52936155
93827211990,,2024-01-02T14:16:06.9086921Z,3,76891213497,64,4185.694988,0.06,USD,2023-04-05T14:16:07Z,2023-04-08T04:32:14Z,2023-04-18T18:48:21Z,10029727220,11613,CashOnDelivery,52936156
93827211991,,2024-01-02T14:16:06.9086921Z,1,76891213305,65,9865.36316,0.04,USD,2023-12-12T14:16:07Z,2023-12-16T04:32:14Z,2023-12-16T18:48:21Z,10029727221,11596,CashOnDelivery,52936157
93827211992,,2024-01-02T14:16:06.9086921Z,1,76891213454,3,1117.82227,0.06,USD,2024-10-23T14:16:07Z,2024-10-24T04:32:14Z,2024-11-03T18:48:21Z,10029727222,11291,CashOnDelivery,52936158
93827211992,,2024-01-02T14:16:06.9086921Z,2,76891213419,37,581.4025045,0.04,USD,2024-04-08T14:16:07Z,2024-04-10T04:32:14Z,2024-04-12T18:48:21Z,10029727222,11291,CashOnDelivery,52936159
93827211992,,2024-01-02T14:16:06.9086921Z,3,76891213521,55,4496.121443,0.04,USD,2022-07-08T14:16:07Z,2022-07-09T04:32:14Z,2022-07-18T18:48:21Z,10029727222,11291,CashOnDelivery,52936160
93827211993,,2024-01-02T14:16:06.9086921Z,1,76891213552,18,4930.821004,0.05,USD,2022-05-12T14:16:07Z,2022-05-13T04:32:14Z,2022-05-13T18:48:21Z,10029727223,11739,CashOnDelivery,52936161
93827211993,,2024-01-02T14:16:06.9086921Z,2,76891213375,36,2382.798822,0.06,USD,2022-04-08T14:16:07Z,2022-04-12T04:32:14Z,2022-04-13T18:48:21Z,10029727223,11739,CashOnDelivery,52936162
93827211993,,2024-01-02T14:16:06.9086921Z,3,76891213183,90,9920.843244,0.06,USD,2022-04-17T14:16:07Z,2022-04-19T04:32:14Z,2022-04-25T18:48:21Z,10029727223,11739,CashOnDelivery,52936163
93827211994,,2024-01-02T14:16:06.9086921Z,1,76891213212,92,939.5245011,0.05,USD,2022-10-07T14:16:07Z,2022-10-10T04:32:14Z,2022-10-18T18:48:21Z,10029727224,11052,CreditCard,52936164
93827211994,,2024-01-02T14:16:06.9086921Z,2,76891213194,97,7135.463636,0.06,USD,2024-01-10T14:16:07Z,2024-01-11T04:32:14Z,2024-01-17T18:48:21Z,10029727224,11052,CreditCard,52936165
93827211995,,2024-01-02T14:16:06.9086921Z,1,76891213448,32,5553.704575,0.05,USD,2023-11-25T14:16:07Z,2023-11-28T04:32:14Z,2023-12-03T18:48:21Z,10029727225,11726,CashOnDelivery,52936166
93827211995,,2024-01-02T14:16:06.9086921Z,2,76891213531,74,8298.706416,0.04,USD,2022-08-12T14:16:07Z,2022-08-16T04:32:14Z,2022-08-20T18:48:21Z,10029727225,11726,CashOnDelivery,52936167
93827211995,,2024-01-02T14:16:06.9086921Z,3,76891213418,60,2149.239026,0.05,USD,2022-04-02T14:16:07Z,2022-04-03T04:32:14Z,2022-04-05T18:48:21Z,10029727225,11726,CashOnDelivery,52936168
93827211995,,2024-01-02T14:16:06.9086921Z,4,76891213187,45,5166.471745,0.06,USD,2024-03-19T14:16:07Z,2024-03-23T04:32:14Z,2024-03-24T18:48:21Z,10029727225,11726,CashOnDelivery,52936169
93827211996,,2024-01-02T14:16:06.9086921Z,1,76891213502,26,2881.987814,0.06,USD,2024-02-18T14:16:07Z,2024-02-22T04:32:14Z,2024-03-03T18:48:21Z,10029727226,11050,CreditCard,52936170
93827211996,,2024-01-02T14:16:06.9086921Z,2,76891213632,37,276.1141372,0.05,USD,2023-12-20T14:16:07Z,2023-12-24T04:32:14Z,2023-12-26T18:48:21Z,10029727226,11050,CreditCard,52936171
93827211996,,2024-01-02T14:16:06.9086921Z,3,76891213450,58,1472.717645,0.06,USD,2022-09-13T14:16:07Z,2022-09-16T04:32:14Z,2022-09-19T18:48:21Z,10029727226,11050,CreditCard,52936172
93827211997,,2024-01-02T14:16:06.9086921Z,1,76891213633,40,8403.83326,0.05,USD,2023-11-01T14:16:07Z,2023-11-05T04:32:14Z,2023-11-08T18:48:21Z,10029727227,11378,CreditCard,52936173
93827211997,,2024-01-02T14:16:06.9086921Z,2,76891213243,22,9729.535722,0.06,USD,2022-01-26T14:16:07Z,2022-01-27T04:32:14Z,2022-01-31T18:48:21Z,10029727227,11378,CreditCard,52936174
93827211997,,2024-01-02T14:16:06.9086921Z,3,76891213544,41,4328.337823,0.04,USD,2023-03-04T14:16:07Z,2023-03-06T04:32:14Z,2023-03-15T18:48:21Z,10029727227,11378,CreditCard,52936175
93827211998,,2024-01-02T14:16:06.9086921Z,1,76891213248,30,7555.956957,0.05,USD,2024-08-03T14:16:07Z,2024-08-05T04:32:14Z,2024-08-07T18:48:21Z,10029727228,11111,CashOnDelivery,52936176
93827211998,,2024-01-02T14:16:06.9086921Z,2,76891213583,98,8755.511212,0.04,USD,2022-03-29T14:16:07Z,2022-04-01T04:32:14Z,2022-04-05T18:48:21Z,10029727228,11111,CashOnDelivery,52936177
93827211998,,2024-01-02T14:16:06.9086921Z,3,76891213306,81,8978.724939,0.05,USD,2023-02-03T14:16:07Z,2023-02-07T04:32:14Z,2023-02-16T18:48:21Z,10029727228,11111,CashOnDelivery,52936178
93827211999,,2024-01-02T14:16:06.9086921Z,1,76891213209,94,542.9825869,0.04,USD,2023-11-06T14:16:07Z,2023-11-10T04:32:14Z,2023-11-13T18:48:21Z,10029727229,11057,DebitCard,52936179
93827212000,,2024-01-02T14:16:06.9086921Z,1,76891213419,93,581.4025045,0.06,USD,2022-11-02T14:16:07Z,2022-11-05T04:32:14Z,2022-11-12T18:48:21Z,10029727230,11025,CashOnDelivery,52936180
93827212000,,2024-01-02T14:16:06.9086921Z,2,76891213604,18,863.5214713,0.04,USD,2023-11-03T14:16:07Z,2023-11-07T04:32:14Z,2023-11-09T18:48:21Z,10029727230,11025,CashOnDelivery,52936181
93827212001,,2024-01-02T14:16:06.9086921Z,1,76891213267,94,4125.922593,0.04,USD,2022-03-06T14:16:07Z,2022-03-07T04:32:14Z,2022-03-12T18:48:21Z,10029727231,11688,CreditCard,52936182
93827212002,,2024-01-02T14:16:06.9086921Z,1,76891213415,97,7904.390778,0.05,USD,2022-06-06T14:16:07Z,2022-06-10T04:32:14Z,2022-06-16T18:48:21Z,10029727232,11049,CreditCard,52936183
93827212002,,2024-01-02T14:16:06.9086921Z,2,76891213243,88,9729.535722,0.06,USD,2024-03-01T14:16:07Z,2024-03-05T04:32:14Z,2024-03-08T18:48:21Z,10029727232,11049,CreditCard,52936184
93827212002,,2024-01-02T14:16:06.9086921Z,3,76891213147,7,1101.26443,0.05,USD,2022-06-25T14:16:07Z,2022-06-29T04:32:14Z,2022-07-07T18:48:21Z,10029727232,11049,CreditCard,52936185
93827212003,,2024-01-02T14:16:06.9086921Z,1,76891213638,97,7241.292111,0.04,USD,2023-08-31T14:16:07Z,2023-09-03T04:32:14Z,2023-09-09T18:48:21Z,10029727233,11049,CashOnDelivery,52936186
93827212003,,2024-01-02T14:16:06.9086921Z,2,76891213151,11,6171.448513,0.05,USD,2022-03-14T14:16:07Z,2022-03-17T04:32:14Z,2022-03-23T18:48:21Z,10029727233,11049,CashOnDelivery,52936187
93827212003,,2024-01-02T14:16:06.9086921Z,3,76891213554,92,5254.454808,0.04,USD,2022-06-26T14:16:07Z,2022-06-27T04:32:14Z,2022-07-02T18:48:21Z,10029727233,11049,CashOnDelivery,52936188
93827212004,,2024-01-02T14:16:06.9086921Z,1,76891213554,58,5254.454808,0.05,USD,2022-01-27T14:16:07Z,2022-01-28T04:32:14Z,2022-01-28T18:48:21Z,10029727234,11370,CreditCard,52936189
93827212005,,2024-01-02T14:16:06.9086921Z,1,76891213219,42,7989.645159,0.06,USD,2023-12-16T14:16:07Z,2023-12-20T04:32:14Z,2023-12-27T18:48:21Z,10029727235,11691,CashOnDelivery,52936190
93827212005,,2024-01-02T14:16:06.9086921Z,2,76891213428,54,5574.742761,0.04,USD,2024-04-17T14:16:07Z,2024-04-20T04:32:14Z,2024-04-27T18:48:21Z,10029727235,11691,CashOnDelivery,52936191
93827212005,,2024-01-02T14:16:06.9086921Z,3,76891213579,49,3735.313837,0.04,USD,2022-02-18T14:16:07Z,2022-02-20T04:32:14Z,2022-02-23T18:48:21Z,10029727235,11691,CashOnDelivery,52936192
93827212006,,2024-01-02T14:16:06.9086921Z,1,76891213200,55,5862.254887,0.04,USD,2023-02-20T14:16:07Z,2023-02-24T04:32:14Z,2023-03-04T18:48:21Z,10029727236,11651,CashOnDelivery,52936193
93827212006,,2024-01-02T14:16:06.9086921Z,2,76891213483,72,1423.684732,0.04,USD,2022-05-24T14:16:07Z,2022-05-28T04:32:14Z,2022-05-28T18:48:21Z,10029727236,11651,CashOnDelivery,52936194
93827212006,,2024-01-02T14:16:06.9086921Z,3,76891213184,47,4981.5772,0.05,USD,2023-12-10T14:16:07Z,2023-12-14T04:32:14Z,2023-12-20T18:48:21Z,10029727236,11651,CashOnDelivery,52936195
93827212006,,2024-01-02T14:16:06.9086921Z,4,76891213202,37,241.7186773,0.05,USD,2023-04-10T14:16:07Z,2023-04-13T04:32:14Z,2023-04-16T18:48:21Z,10029727236,11651,CashOnDelivery,52936196
93827212007,,2024-01-02T14:16:06.9086921Z,1,76891213633,40,8403.83326,0.04,USD,2022-11-17T14:16:07Z,2022-11-20T04:32:14Z,2022-11-29T18:48:21Z,10029727237,11881,DebitCard,52936197
93827212007,,2024-01-02T14:16:06.9086921Z,2,76891213245,89,7869.277936,0.06,USD,2023-09-04T14:16:07Z,2023-09-05T04:32:14Z,2023-09-11T18:48:21Z,10029727237,11881,DebitCard,52936198
93827212007,,2024-01-02T14:16:06.9086921Z,3,76891213217,35,9745.821852,0.06,USD,2023-02-19T14:16:07Z,2023-02-22T04:32:14Z,2023-02-27T18:48:21Z,10029727237,11881,DebitCard,52936199
93827212008,,2024-01-02T14:16:06.9086921Z,1,76891213414,84,9712.89105,0.06,USD,2024-06-18T14:16:07Z,2024-06-19T04:32:14Z,2024-06-24T18:48:21Z,10029727238,11547,DebitCard,52936200
93827212008,,2024-01-02T14:16:06.9086921Z,2,76891213167,54,9545.496496,0.05,USD,2024-04-18T14:16:07Z,2024-04-21T04:32:14Z,2024-04-26T18:48:21Z,10029727238,11547,DebitCard,52936201
93827212008,,2024-01-02T14:16:06.9086921Z,3,76891213472,36,5734.574387,0.06,USD,2024-10-02T14:16:07Z,2024-10-06T04:32:14Z,2024-10-09T18:48:21Z,10029727238,11547,DebitCard,52936202
93827212009,,2024-01-02T14:16:06.9086921Z,1,76891213298,54,8767.276195,0.05,USD,2024-11-12T14:16:07Z,2024-11-13T04:32:14Z,2024-11-15T18:48:21Z,10029727239,11321,DebitCard,52936203
93827212009,,2024-01-02T14:16:06.9086921Z,2,76891213624,68,4622.394789,0.06,USD,2023-07-21T14:16:07Z,2023-07-22T04:32:14Z,2023-07-26T18:48:21Z,10029727239,11321,DebitCard,52936204
93827212009,,2024-01-02T14:16:06.9086921Z,3,76891213347,8,2892.953918,0.05,USD,2023-06-02T14:16:07Z,2023-06-04T04:32:14Z,2023-06-10T18:48:21Z,10029727239,11321,DebitCard,52936205
93827212010,,2024-01-02T14:16:06.9086921Z,1,76891213434,52,7300.767364,0.06,USD,2022-07-15T14:16:07Z,2022-07-17T04:32:14Z,2022-07-25T18:48:21Z,10029727240,11439,CashOnDelivery,52936206
93827212010,,2024-01-02T14:16:06.9086921Z,2,76891213293,10,5899.077901,0.06,USD,2023-04-07T14:16:07Z,2023-04-08T04:32:14Z,2023-04-18T18:48:21Z,10029727240,11439,CashOnDelivery,52936207
93827212010,,2024-01-02T14:16:06.9086921Z,3,76891213359,83,5043.668033,0.05,USD,2023-04-12T14:16:07Z,2023-04-16T04:32:14Z,2023-04-19T18:48:21Z,10029727240,11439,CashOnDelivery,52936208
93827212010,,2024-01-02T14:16:06.9086921Z,4,76891213560,99,9356.727284,0.05,USD,2023-02-14T14:16:07Z,2023-02-18T04:32:14Z,2023-02-27T18:48:21Z,10029727240,11439,CashOnDelivery,52936209
93827212011,,2024-01-02T14:16:06.9086921Z,1,76891213635,29,3900.393684,0.04,USD,2023-03-20T14:16:07Z,2023-03-22T04:32:14Z,2023-03-31T18:48:21Z,10029727241,11627,CashOnDelivery,52936210
93827212011,,2024-01-02T14:16:06.9086921Z,2,76891213502,59,2881.987814,0.05,USD,2022-05-12T14:16:07Z,2022-05-13T04:32:14Z,2022-05-23T18:48:21Z,10029727241,11627,CashOnDelivery,52936211
93827212011,,2024-01-02T14:16:06.9086921Z,3,76891213459,63,2533.163707,0.06,USD,2022-01-14T14:16:07Z,2022-01-15T04:32:14Z,2022-01-18T18:48:21Z,10029727241,11627,CashOnDelivery,52936212
93827212011,,2024-01-02T14:16:06.9086921Z,4,76891213311,74,4034.189017,0.06,USD,2022-12-21T14:16:07Z,2022-12-23T04:32:14Z,2022-12-31T18:48:21Z,10029727241,11627,CashOnDelivery,52936213
93827212012,,2024-01-02T14:16:06.9086921Z,1,76891213183,24,9920.843244,0.04,USD,2023-09-13T14:16:07Z,2023-09-15T04:32:14Z,2023-09-22T18:48:21Z,10029727242,11499,DebitCard,52936214
93827212013,,2024-01-02T14:16:06.9086921Z,1,76891213153,27,1596.375948,0.04,USD,2022-01-31T14:16:07Z,2022-02-01T04:32:14Z,2022-02-11T18:48:21Z,10029727243,11587,DebitCard,52936215
93827212013,,2024-01-02T14:16:06.9086921Z,2,76891213485,66,2313.014618,0.06,USD,2024-03-30T14:16:07Z,2024-04-01T04:32:14Z,2024-04-09T18:48:21Z,10029727243,11587,DebitCard,52936216
93827212013,,2024-01-02T14:16:06.9086921Z,3,76891213211,41,1317.653887,0.05,USD,2024-04-17T14:16:07Z,2024-04-18T04:32:14Z,2024-04-21T18:48:21Z,10029727243,11587,DebitCard,52936217
93827212013,,2024-01-02T14:16:06.9086921Z,4,76891213557,94,7689.741972,0.04,USD,2022-09-27T14:16:07Z,2022-09-28T04:32:14Z,2022-09-28T18:48:21Z,10029727243,11587,DebitCard,52936218
93827212014,,2024-01-02T14:16:06.9086921Z,1,76891213505,96,7306.183086,0.05,USD,2022-12-01T14:16:07Z,2022-12-04T04:32:14Z,2022-12-06T18:48:21Z,10029727244,11718,DebitCard,52936219
93827212015,,2024-01-02T14:16:06.9086921Z,1,76891213241,70,1530.885925,0.05,USD,2022-06-09T14:16:07Z,2022-06-12T04:32:14Z,2022-06-21T18:48:21Z,10029727245,11886,CashOnDelivery,52936220
93827212015,,2024-01-02T14:16:06.9086921Z,2,76891213566,64,9850.298614,0.06,USD,2023-02-14T14:16:07Z,2023-02-18T04:32:14Z,2023-02-27T18:48:21Z,10029727245,11886,CashOnDelivery,52936221
93827212016,,2024-01-02T14:16:06.9086921Z,1,76891213237,84,9552.593801,0.06,USD,2023-11-06T14:16:07Z,2023-11-08T04:32:14Z,2023-11-18T18:48:21Z,10029727246,11907,CashOnDelivery,52936222
93827212016,,2024-01-02T14:16:06.9086921Z,2,76891213190,11,9302.941478,0.06,USD,2022-11-02T14:16:07Z,2022-11-05T04:32:14Z,2022-11-10T18:48:21Z,10029727246,11907,CashOnDelivery,52936223
93827212016,,2024-01-02T14:16:06.9086921Z,3,76891213503,49,9176.343588,0.06,USD,2022-09-27T14:16:07Z,2022-09-29T04:32:14Z,2022-10-08T18:48:21Z,10029727246,11907,CashOnDelivery,52936224
93827212017,,2024-01-02T14:16:06.9086921Z,1,76891213175,2,986.0807931,0.04,USD,2022-11-06T14:16:07Z,2022-11-10T04:32:14Z,2022-11-18T18:48:21Z,10029727247,11750,DebitCard,52936225
93827212017,,2024-01-02T14:16:06.9086921Z,2,76891213493,93,5098.853529,0.05,USD,2024-01-27T14:16:07Z,2024-01-30T04:32:14Z,2024-02-08T18:48:21Z,10029727247,11750,DebitCard,52936226
93827212017,,2024-01-02T14:16:06.9086921Z,3,76891213227,20,779.1811268,0.06,USD,2023-05-15T14:16:07Z,2023-05-19T04:32:14Z,2023-05-27T18:48:21Z,10029727247,11750,DebitCard,52936227
93827212018,,2024-01-02T14:16:06.9086921Z,1,76891213624,45,4622.394789,0.05,USD,2024-01-07T14:16:07Z,2024-01-11T04:32:14Z,2024-01-11T18:48:21Z,10029727248,11653,CreditCard,52936228
93827212018,,2024-01-02T14:16:06.9086921Z,2,76891213219,35,7989.645159,0.05,USD,2022-03-27T14:16:07Z,2022-03-31T04:32:14Z,2022-04-10T18:48:21Z,10029727248,11653,CreditCard,52936229
93827212019,,2024-01-02T14:16:06.9086921Z,1,76891213224,70,5761.882218,0.05,USD,2022-02-26T14:16:07Z,2022-03-02T04:32:14Z,2022-03-09T18:48:21Z,10029727249,11373,CashOnDelivery,52936230
93827212019,,2024-01-02T14:16:06.9086921Z,2,76891213207,66,9402.373844,0.06,USD,2024-07-19T14:16:07Z,2024-07-22T04:32:14Z,2024-07-31T18:48:21Z,10029727249,11373,CashOnDelivery,52936231
93827212019,,2024-01-02T14:16:06.9086921Z,3,76891213183,56,9920.843244,0.06,USD,2024-02-23T14:16:07Z,2024-02-25T04:32:14Z,2024-03-03T18:48:21Z,10029727249,11373,CashOnDelivery,52936232
93827212019,,2024-01-02T14:16:06.9086921Z,4,76891213342,86,6567.934358,0.05,USD,2023-12-16T14:16:07Z,2023-12-20T04:32:14Z,2023-12-20T18:48:21Z,10029727249,11373,CashOnDelivery,52936233
93827212020,,2024-01-02T14:16:06.9086921Z,1,76891213433,27,5565.562313,0.04,USD,2024-07-09T14:16:07Z,2024-07-12T04:32:14Z,2024-07-19T18:48:21Z,10029727250,11026,DebitCard,52936234
93827212020,,2024-01-02T14:16:06.9086921Z,2,76891213547,59,151.1851059,0.05,USD,2023-08-19T14:16:07Z,2023-08-22T04:32:14Z,2023-08-23T18:48:21Z,10029727250,11026,DebitCard,52936235
93827212020,,2024-01-02T14:16:06.9086921Z,3,76891213597,50,3632.578728,0.05,USD,2023-12-12T14:16:07Z,2023-12-14T04:32:14Z,2023-12-24T18:48:21Z,10029727250,11026,DebitCard,52936236
93827212021,,2024-01-02T14:16:06.9086921Z,1,76891213608,46,6511.690162,0.05,USD,2022-09-22T14:16:07Z,2022-09-24T04:32:14Z,2022-09-27T18:48:21Z,10029727251,11511,DebitCard,52936237
93827212021,,2024-01-02T14:16:06.9086921Z,2,76891213533,69,7638.771306,0.04,USD,2024-06-26T14:16:07Z,2024-06-27T04:32:14Z,2024-07-05T18:48:21Z,10029727251,11511,DebitCard,52936238
93827212021,,2024-01-02T14:16:06.9086921Z,3,76891213413,42,8683.061635,0.06,USD,2023-04-12T14:16:07Z,2023-04-14T04:32:14Z,2023-04-23T18:48:21Z,10029727251,11511,DebitCard,52936239
93827212021,,2024-01-02T14:16:06.9086921Z,4,76891213495,77,2941.019248,0.04,USD,2022-01-15T14:16:07Z,2022-01-18T04:32:14Z,2022-01-26T18:48:21Z,10029727251,11511,DebitCard,52936240
93827212022,,2024-01-02T14:16:06.9086921Z,1,76891213266,17,4862.746199,0.06,USD,2022-07-03T14:16:07Z,2022-07-07T04:32:14Z,2022-07-17T18:48:21Z,10029727252,11054,DebitCard,52936241
93827212022,,2024-01-02T14:16:06.9086921Z,2,76891213173,94,6306.912224,0.05,USD,2022-12-07T14:16:07Z,2022-12-08T04:32:14Z,2022-12-10T18:48:21Z,10029727252,11054,DebitCard,52936242
93827212022,,2024-01-02T14:16:06.9086921Z,3,76891213390,21,5792.916794,0.05,USD,2023-08-02T14:16:07Z,2023-08-03T04:32:14Z,2023-08-05T18:48:21Z,10029727252,11054,DebitCard,52936243
93827212022,,2024-01-02T14:16:06.9086921Z,4,76891213521,98,4496.121443,0.05,USD,2022-01-06T14:16:07Z,2022-01-10T04:32:14Z,2022-01-19T18:48:21Z,10029727252,11054,DebitCard,52936244
93827212023,,2024-01-02T14:16:06.9086921Z,1,76891213429,30,7160.51884,0.05,USD,2024-01-30T14:16:07Z,2024-02-03T04:32:14Z,2024-02-10T18:48:21Z,10029727253,11730,DebitCard,52936245
93827212023,,2024-01-02T14:16:06.9086921Z,2,76891213526,97,977.0154067,0.06,USD,2023-05-12T14:16:07Z,2023-05-16T04:32:14Z,2023-05-18T18:48:21Z,10029727253,11730,DebitCard,52936246
93827212023,,2024-01-02T14:16:06.9086921Z,3,76891213428,42,5574.742761,0.06,USD,2024-09-07T14:16:07Z,2024-09-08T04:32:14Z,2024-09-17T18:48:21Z,10029727253,11730,DebitCard,52936247
93827212024,,2024-01-02T14:16:06.9086921Z,1,76891213541,8,8893.671086,0.05,USD,2023-09-26T14:16:07Z,2023-09-30T04:32:14Z,2023-10-09T18:48:21Z,10029727254,11766,CashOnDelivery,52936248
93827212024,,2024-01-02T14:16:06.9086921Z,2,76891213158,39,8896.40054,0.05,USD,2023-11-06T14:16:07Z,2023-11-08T04:32:14Z,2023-11-10T18:48:21Z,10029727254,11766,CashOnDelivery,52936249
93827212024,,2024-01-02T14:16:06.9086921Z,3,76891213247,29,5664.664851,0.04,USD,2022-06-12T14:16:07Z,2022-06-15T04:32:14Z,2022-06-15T18:48:21Z,10029727254,11766,CashOnDelivery,52936250
93827212024,,2024-01-02T14:16:06.9086921Z,4,76891213562,41,9658.607015,0.04,USD,2023-06-23T14:16:07Z,2023-06-25T04:32:14Z,2023-06-26T18:48:21Z,10029727254,11766,CashOnDelivery,52936251
93827212025,,2024-01-02T14:16:06.9086921Z,1,76891213639,1,7618.4727,0.05,USD,2023-08-29T14:16:07Z,2023-08-30T04:32:14Z,2023-09-07T18:48:21Z,10029727255,11173,CreditCard,52936252
93827212025,,2024-01-02T14:16:06.9086921Z,2,76891213534,63,4508.793279,0.04,USD,2022-03-30T14:16:07Z,2022-04-03T04:32:14Z,2022-04-08T18:48:21Z,10029727255,11173,CreditCard,52936253
93827212025,,2024-01-02T14:16:06.9086921Z,3,76891213335,54,2806.619146,0.05,USD,2022-10-12T14:16:07Z,2022-10-14T04:32:14Z,2022-10-22T18:48:21Z,10029727255,11173,CreditCard,52936254
93827212025,,2024-01-02T14:16:06.9086921Z,4,76891213464,76,1764.111152,0.06,USD,2024-04-26T14:16:07Z,2024-04-30T04:32:14Z,2024-05-10T18:48:21Z,10029727255,11173,CreditCard,52936255
93827212026,,2024-01-02T14:16:06.9086921Z,1,76891213454,67,1117.82227,0.04,USD,2023-09-02T14:16:07Z,2023-09-03T04:32:14Z,2023-09-03T18:48:21Z,10029727256,11555,CreditCard,52936256
93827212027,,2024-01-02T14:16:06.9086921Z,1,76891213459,73,2533.163707,0.05,USD,2023-12-28T14:16:07Z,2024-01-01T04:32:14Z,2024-01-01T18:48:21Z,10029727257,11215,CreditCard,52936257
93827212028,,2024-01-02T14:16:06.9086921Z,1,76891213598,92,6967.991225,0.05,USD,2024-05-19T14:16:07Z,2024-05-22T04:32:14Z,2024-05-23T18:48:21Z,10029727258,11120,DebitCard,52936258
93827212028,,2024-01-02T14:16:06.9086921Z,2,76891213371,29,9266.160943,0.06,USD,2024-04-27T14:16:07Z,2024-04-30T04:32:14Z,2024-05-05T18:48:21Z,10029727258,11120,DebitCard,52936259
93827212028,,2024-01-02T14:16:06.9086921Z,3,76891213551,24,1265.619811,0.06,USD,2024-10-16T00:00:00Z,2024-10-17T00:00:00Z,2024-10-25T00:00:00Z,10029727258,11120,DebitCard,52936260
